Date,Temp,Weight
9/1/2022 6:0,35.05,12.9812
9/1/2022 6:5,35.0,12.9779
9/1/2022 6:10,35.0,12.9742
9/1/2022 6:15,35.0,12.9739
9/1/2022 6:20,35.0,12.9714
9/1/2022 6:25,35.0,12.9708
9/1/2022 6:30,35.0,12.9634
9/1/2022 6:35,35.05,12.9609
9/1/2022 6:40,35.05,12.9597
9/1/2022 6:45,35.0,12.9591
9/1/2022 6:50,35.0,12.9622
9/1/2022 6:55,34.96,12.9613
9/1/2022 7:0,35.0,12.9646
9/1/2022 7:5,34.96,12.968
9/1/2022 7:10,34.92,12.9662
9/1/2022 7:15,34.92,12.9723
9/1/2022 7:20,34.92,12.9776
9/1/2022 7:25,34.96,12.9791
9/1/2022 7:30,34.92,12.9776
9/1/2022 7:35,34.96,12.9797
9/1/2022 7:40,34.96,12.9812
9/1/2022 7:45,34.96,12.9846
9/1/2022 7:50,35.0,12.9856
9/1/2022 7:55,35.0,12.9874
9/1/2022 8:0,35.0,12.9908
9/1/2022 8:5,35.0,12.9948
9/1/2022 8:10,35.0,12.996
9/1/2022 8:15,35.0,13.0016
9/1/2022 8:20,35.0,13.004
9/1/2022 8:25,35.05,13.0074
9/1/2022 8:30,35.05,13.0077
9/1/2022 8:35,35.05,13.0086
9/1/2022 8:40,35.05,13.0096
9/1/2022 8:45,35.05,13.0126
9/1/2022 8:50,35.0,13.0151
9/1/2022 8:55,35.05,13.0179
9/1/2022 9:0,35.0,13.0188
9/1/2022 9:5,35.05,13.0212
9/1/2022 9:10,35.05,13.0225
9/1/2022 9:15,35.0,13.0243
9/1/2022 9:20,35.0,13.0256
9/1/2022 9:25,35.05,13.0249
9/1/2022 9:30,35.05,13.0259
9/1/2022 9:35,35.0,13.0274
9/1/2022 9:40,35.05,13.028
9/1/2022 9:45,35.05,13.028
9/1/2022 9:50,35.05,13.0332
9/1/2022 9:55,35.05,13.036
9/1/2022 10:0,35.05,13.0348
9/1/2022 10:5,35.05,13.0385
9/1/2022 10:10,35.0,13.0406
9/1/2022 10:15,35.0,13.0431
9/1/2022 10:20,35.0,13.0443
9/1/2022 10:25,34.96,13.0465
9/1/2022 10:30,34.96,13.0483
9/1/2022 10:35,34.92,13.0505
9/1/2022 10:40,34.96,13.0542
9/1/2022 10:45,35.0,13.0582
9/1/2022 10:50,34.96,13.0612
9/1/2022 10:55,35.0,13.0606
9/1/2022 11:0,35.0,13.0634
9/1/2022 11:5,35.0,13.0619
9/1/2022 11:10,35.05,13.0659
9/1/2022 11:15,35.05,13.0662
9/1/2022 11:20,35.05,13.0702
9/1/2022 11:25,35.05,13.0745
9/1/2022 11:30,35.05,13.0739
9/1/2022 11:35,35.05,13.0791
9/1/2022 11:40,35.0,13.0757
9/1/2022 11:45,35.05,13.0775
9/1/2022 11:50,35.0,13.0803
9/1/2022 11:55,34.96,13.0791
9/2/2022 6:0,34.88,13.0655
9/2/2022 6:5,34.92,13.0637
9/2/2022 6:10,34.88,13.0622
9/2/2022 6:15,34.88,13.0625
9/2/2022 6:20,34.83,13.0646
9/2/2022 6:25,34.88,13.0652
9/2/2022 6:30,34.88,13.0659
9/2/2022 6:35,34.88,13.0686
9/2/2022 6:40,34.88,13.0708
9/2/2022 6:45,34.88,13.0732
9/2/2022 6:50,34.88,13.0742
9/2/2022 6:55,34.92,13.0735
9/2/2022 7:0,34.88,13.0726
9/2/2022 7:5,34.96,13.0729
9/2/2022 7:10,34.92,13.0717
9/2/2022 7:15,34.96,13.0699
9/2/2022 7:20,34.96,13.0686
9/2/2022 7:25,35.0,13.0677
9/2/2022 7:30,34.92,13.0643
9/2/2022 7:35,35.0,13.0628
9/2/2022 7:40,34.96,13.0566
9/2/2022 7:45,35.0,13.0523
9/2/2022 7:50,34.96,13.0514
9/2/2022 7:55,34.96,13.0502
9/2/2022 8:0,35.0,13.0489
9/2/2022 8:5,34.96,13.0468
9/2/2022 8:10,34.96,13.0449
9/2/2022 8:15,34.96,13.0431
9/2/2022 8:20,34.96,13.0382
9/2/2022 8:25,34.92,13.0419
9/2/2022 8:30,34.88,13.0412
9/2/2022 8:35,34.92,13.0428
9/2/2022 8:40,34.92,13.0446
9/2/2022 8:45,34.88,13.0455
9/2/2022 8:50,34.92,13.048
9/2/2022 8:55,34.92,13.0499
9/2/2022 9:0,34.92,13.0511
9/2/2022 9:5,34.92,13.0526
9/2/2022 9:10,34.92,13.0535
9/2/2022 9:15,34.92,13.0582
9/2/2022 9:20,34.96,13.0606
9/2/2022 9:25,34.92,13.0628
9/2/2022 9:30,34.96,13.0631
9/2/2022 9:35,34.96,13.0652
9/2/2022 9:40,34.96,13.0655
9/2/2022 9:45,34.96,13.0689
9/2/2022 9:50,34.96,13.0689
9/2/2022 9:55,35.0,13.0723
9/2/2022 10:0,35.0,13.0757
9/2/2022 10:5,35.05,13.0772
9/2/2022 10:10,35.0,13.0788
9/2/2022 10:15,34.96,13.0788
9/2/2022 10:20,35.0,13.0782
9/2/2022 10:25,34.96,13.0818
9/2/2022 10:30,34.96,13.084
9/2/2022 10:35,34.96,13.0843
9/2/2022 10:40,34.96,13.0858
9/2/2022 10:45,34.96,13.088
9/2/2022 10:50,34.88,13.0902
9/2/2022 10:55,34.92,13.0908
9/2/2022 11:0,34.96,13.0938
9/2/2022 11:5,34.96,13.0942
9/2/2022 11:10,34.88,13.0948
9/2/2022 11:15,34.88,13.0966
9/2/2022 11:20,34.92,13.0982
9/2/2022 11:25,34.96,13.1
9/2/2022 11:30,34.92,13.1015
9/2/2022 11:35,34.92,13.1025
9/2/2022 11:40,34.92,13.1046
9/2/2022 11:45,34.96,13.1049
9/2/2022 11:50,34.92,13.1065
9/2/2022 11:55,34.88,13.1074
9/3/2022 6:0,34.96,13.1055
9/3/2022 6:5,35.05,13.1043
9/3/2022 6:10,35.05,13.1052
9/3/2022 6:15,35.05,13.1058
9/3/2022 6:20,35.09,13.1077
9/3/2022 6:25,35.09,13.1105
9/3/2022 6:30,35.0,13.1132
9/3/2022 6:35,35.05,13.1163
9/3/2022 6:40,35.09,13.1089
9/3/2022 6:45,35.09,13.1203
9/3/2022 6:50,35.09,13.1228
9/3/2022 6:55,35.13,13.124
9/3/2022 7:0,35.09,13.1252
9/3/2022 7:5,35.09,13.1246
9/3/2022 7:10,35.05,13.1237
9/3/2022 7:15,35.0,13.1225
9/3/2022 7:20,35.05,13.1068
9/3/2022 7:25,35.05,13.1163
9/3/2022 7:30,35.0,13.1102
9/3/2022 7:35,35.05,13.104
9/3/2022 7:40,35.0,13.0935
9/3/2022 7:45,35.05,13.0849
9/3/2022 7:50,35.05,13.0852
9/3/2022 7:55,34.96,13.0883
9/3/2022 8:0,35.0,13.0917
9/3/2022 8:5,35.0,13.0945
9/3/2022 8:10,35.05,13.0957
9/3/2022 8:15,35.05,13.0972
9/3/2022 8:20,35.0,13.0972
9/3/2022 8:25,35.0,13.1015
9/3/2022 8:30,35.09,13.1025
9/3/2022 8:35,35.05,13.1012
9/3/2022 8:40,35.09,13.1
9/3/2022 8:45,35.05,13.1025
9/3/2022 8:50,35.05,13.0988
9/3/2022 8:55,34.96,13.1052
9/3/2022 9:0,35.0,13.1055
9/3/2022 9:5,35.0,13.1031
9/3/2022 9:10,35.0,13.1034
9/3/2022 9:15,34.96,13.112
9/3/2022 9:20,35.05,13.1194
9/3/2022 9:25,35.0,13.1209
9/3/2022 9:30,35.0,13.1037
9/3/2022 9:35,35.0,13.1246
9/3/2022 9:40,34.96,13.1258
9/3/2022 9:45,35.0,13.1271
9/3/2022 9:50,35.0,13.1311
9/3/2022 9:55,34.92,13.1326
9/3/2022 10:0,35.0,13.1311
9/3/2022 10:5,35.0,13.1348
9/3/2022 10:10,35.05,13.1345
9/3/2022 10:15,35.05,13.1366
9/3/2022 10:20,35.05,13.128
9/3/2022 10:25,35.09,13.1363
9/3/2022 10:30,35.05,13.1381
9/3/2022 10:35,35.0,13.136
9/3/2022 10:40,35.0,13.1348
9/3/2022 10:45,35.05,13.1317
9/3/2022 10:50,35.05,13.132
9/3/2022 10:55,35.05,13.1308
9/3/2022 11:0,35.0,13.1295
9/3/2022 11:5,35.0,13.1268
9/3/2022 11:10,34.96,13.1231
9/3/2022 11:15,34.96,13.1268
9/3/2022 11:20,34.92,13.1268
9/3/2022 11:25,34.92,13.128
9/3/2022 11:30,34.96,13.1225
9/3/2022 11:35,34.96,13.1225
9/3/2022 11:40,35.0,13.1271
9/3/2022 11:45,35.0,13.1289
9/3/2022 11:50,35.0,13.1292
9/3/2022 11:55,35.0,13.1314
9/4/2022 6:0,34.96,13.0935
9/4/2022 6:5,34.96,13.0917
9/4/2022 6:10,34.92,13.0868
9/4/2022 6:15,34.96,13.0889
9/4/2022 6:20,34.92,13.0849
9/4/2022 6:25,34.96,13.0868
9/4/2022 6:30,34.92,13.0889
9/4/2022 6:35,34.96,13.0883
9/4/2022 6:40,34.96,13.0883
9/4/2022 6:45,34.96,13.0883
9/4/2022 6:50,34.92,13.0883
9/4/2022 6:55,34.96,13.0874
9/4/2022 7:0,34.88,13.0898
9/4/2022 7:5,34.88,13.0908
9/4/2022 7:10,34.92,13.0914
9/4/2022 7:15,34.92,13.0926
9/4/2022 7:20,34.96,13.0911
9/4/2022 7:25,34.96,13.0932
9/4/2022 7:30,34.96,13.0938
9/4/2022 7:35,35.0,13.0908
9/4/2022 7:40,34.96,13.0948
9/4/2022 7:45,35.0,13.0926
9/4/2022 7:50,35.0,13.0948
9/4/2022 7:55,34.96,13.0938
9/4/2022 8:0,34.96,13.092
9/4/2022 8:5,34.96,13.0957
9/4/2022 8:10,34.92,13.0948
9/4/2022 8:15,34.96,13.0954
9/4/2022 8:20,35.0,13.0997
9/4/2022 8:25,35.05,13.0975
9/4/2022 8:30,35.05,13.0991
9/4/2022 8:35,35.0,13.0954
9/4/2022 8:40,35.0,13.0972
9/4/2022 8:45,35.0,13.096
9/4/2022 8:50,35.05,13.0988
