Date,Temp,Weight
9/1/2022 16:0,35.65,14.0571
9/1/2022 16:5,35.65,14.0601
9/1/2022 16:10,35.69,14.0601
9/1/2022 16:15,35.73,14.0601
9/1/2022 16:20,35.69,14.0635
9/1/2022 16:25,35.73,14.0635
9/1/2022 16:30,35.73,14.0601
9/1/2022 16:35,35.69,14.0601
9/1/2022 16:40,35.69,14.0638
9/1/2022 16:45,35.65,14.0571
9/1/2022 16:50,35.6,14.0411
9/1/2022 16:55,35.6,14.0251
9/1/2022 17:0,35.6,14.0251
9/1/2022 17:5,35.56,14.0349
9/1/2022 17:10,35.56,14.0411
9/1/2022 17:15,35.56,14.0445
9/1/2022 17:20,35.52,14.0478
9/1/2022 17:25,35.48,14.0478
9/1/2022 17:30,35.56,14.0475
9/1/2022 17:35,35.52,14.0509
9/1/2022 17:40,35.52,14.0509
9/1/2022 17:45,35.52,14.0509
9/1/2022 17:50,35.56,14.0509
9/1/2022 17:55,35.56,14.0543
9/1/2022 18:0,35.52,14.0543
9/1/2022 18:5,35.56,14.0577
9/1/2022 18:10,35.43,14.0577
9/1/2022 18:15,35.35,14.0608
9/1/2022 18:20,35.35,14.0645
9/1/2022 18:25,35.39,14.0645
9/1/2022 18:30,35.43,14.0645
9/1/2022 18:35,35.43,14.0645
9/1/2022 18:40,35.48,14.0648
9/1/2022 18:45,35.52,14.0678
9/1/2022 18:50,35.56,14.0681
9/1/2022 18:55,35.6,14.0685
9/1/2022 19:0,35.6,14.0685
9/1/2022 19:5,35.65,14.0654
9/1/2022 19:10,35.56,14.0654
9/1/2022 19:15,35.56,14.0654
9/1/2022 19:20,35.56,14.0654
9/1/2022 19:25,35.56,14.0654
9/1/2022 19:30,35.52,14.0657
9/1/2022 19:35,35.52,14.062
9/1/2022 19:40,35.52,14.062
9/1/2022 19:45,35.48,14.0623
9/1/2022 19:50,35.43,14.0623
9/1/2022 19:55,35.48,14.0623
9/2/2022 16:0,35.65,14.0592
9/2/2022 16:5,35.65,14.0592
9/2/2022 16:10,35.6,14.0626
9/2/2022 16:15,35.65,14.0592
9/2/2022 16:20,35.73,14.0626
9/2/2022 16:25,35.69,14.0629
9/2/2022 16:30,35.73,14.066
9/2/2022 16:35,35.73,14.066
9/2/2022 16:40,35.73,14.0691
9/2/2022 16:45,35.69,14.0694
9/2/2022 16:50,35.65,14.0691
9/2/2022 16:55,35.6,14.0725
9/2/2022 17:0,35.6,14.0725
9/2/2022 17:5,35.6,14.0758
9/2/2022 17:10,35.65,14.0758
9/2/2022 17:15,35.6,14.0758
9/2/2022 17:20,35.56,14.0761
9/2/2022 17:25,35.56,14.0761
9/2/2022 17:30,35.6,14.0792
9/2/2022 17:35,35.65,14.0792
9/2/2022 17:40,35.56,14.0792
9/2/2022 17:45,35.48,14.0795
9/2/2022 17:50,35.48,14.0826
9/2/2022 17:55,35.48,14.086
9/2/2022 18:0,35.43,14.086
9/2/2022 18:5,35.39,14.0894
9/2/2022 18:10,35.43,14.0894
9/2/2022 18:15,35.43,14.0925
9/2/2022 18:20,35.48,14.0958
9/2/2022 18:25,35.48,14.0961
9/2/2022 18:30,35.52,14.0992
9/2/2022 18:35,35.56,14.1023
9/2/2022 18:40,35.52,14.1023
9/2/2022 18:45,35.52,14.1054
9/2/2022 18:50,35.52,14.1091
9/2/2022 18:55,35.56,14.1091
9/2/2022 19:0,35.52,14.1094
9/2/2022 19:5,35.52,14.1094
9/2/2022 19:10,35.43,14.1094
9/2/2022 19:15,35.43,14.1063
9/2/2022 19:20,35.39,14.1063
9/2/2022 19:25,35.39,14.1063
9/2/2022 19:30,35.39,14.1063
9/2/2022 19:35,35.35,14.1066
9/2/2022 19:40,35.35,14.1069
9/2/2022 19:45,35.39,14.1038
9/2/2022 19:50,35.43,14.1038
9/2/2022 19:55,35.39,14.1038
9/3/2022 16:0,35.6,14.0669
9/3/2022 16:5,35.6,14.0703
9/3/2022 16:10,35.65,14.0703
9/3/2022 16:15,35.6,14.0734
9/3/2022 16:20,35.6,14.0768
9/3/2022 16:25,35.65,14.0734
9/3/2022 16:30,35.6,14.0734
9/3/2022 16:35,35.6,14.0768
9/3/2022 16:40,35.6,14.0771
9/3/2022 16:45,35.52,14.0771
9/3/2022 16:50,35.56,14.0768
9/3/2022 16:55,35.52,14.0771
9/3/2022 17:0,35.43,14.0706
9/3/2022 17:5,35.43,14.0451
9/3/2022 17:10,35.48,14.0482
9/3/2022 17:15,35.48,14.0577
9/3/2022 17:20,35.48,14.0645
9/3/2022 17:25,35.48,14.0675
9/3/2022 17:30,35.48,14.0709
9/3/2022 17:35,35.52,14.0709
9/3/2022 17:40,35.6,14.074
9/3/2022 17:45,35.6,14.074
9/3/2022 17:50,35.65,14.0743
9/3/2022 17:55,35.69,14.0743
9/3/2022 18:0,35.69,14.0746
9/3/2022 18:5,35.73,14.078
9/3/2022 18:10,35.73,14.078
9/3/2022 18:15,35.73,14.0783
9/3/2022 18:20,35.65,14.0783
9/3/2022 18:25,35.69,14.0789
9/3/2022 18:30,35.6,14.0783
9/3/2022 18:35,35.56,14.0814
9/3/2022 18:40,35.6,14.0814
9/3/2022 18:45,35.56,14.0814
9/3/2022 18:50,35.48,14.0814
9/3/2022 18:55,35.43,14.0814
9/3/2022 19:0,35.43,14.0814
9/3/2022 19:5,35.43,14.0814
9/3/2022 19:10,35.39,14.0817
9/3/2022 19:15,35.39,14.0817
9/3/2022 19:20,35.39,14.0789
9/3/2022 19:25,35.39,14.0789
9/3/2022 19:30,35.39,14.0789
9/3/2022 19:35,35.43,14.0789
9/3/2022 19:40,35.43,14.0792
9/3/2022 19:45,35.48,14.0792
9/3/2022 19:50,35.56,14.0792
9/3/2022 19:55,35.6,14.0792
9/4/2022 16:0,35.65,14.0534
9/4/2022 16:5,35.69,14.0534
9/4/2022 16:10,35.69,14.0534
9/4/2022 16:15,35.69,14.0534
9/4/2022 16:20,35.73,14.0534
9/4/2022 16:25,35.69,14.0537
9/4/2022 16:30,35.65,14.0534
9/4/2022 16:35,35.6,14.0537
9/4/2022 16:40,35.56,14.0537
9/4/2022 16:45,35.52,14.0537
9/4/2022 16:50,35.48,14.0537
9/4/2022 16:55,35.48,14.0537
9/4/2022 17:0,35.52,14.0568
9/4/2022 17:5,35.48,14.054
9/4/2022 17:10,35.48,14.054
9/4/2022 17:15,35.52,14.0574
9/4/2022 17:20,35.48,14.0605
9/4/2022 17:25,35.48,14.0574
9/4/2022 17:30,35.56,14.0608
9/4/2022 17:35,35.6,14.0577
9/4/2022 17:40,35.6,14.0592
9/4/2022 17:45,35.52,14.0641
9/4/2022 17:50,35.56,14.0641
9/4/2022 17:55,35.52,14.0641
9/4/2022 18:0,35.65,14.0645
9/4/2022 18:5,35.65,14.0675
9/4/2022 18:10,35.69,14.0678
9/4/2022 18:15,35.6,14.0648
9/4/2022 18:20,35.65,14.0709
9/4/2022 18:25,35.6,14.0678
9/4/2022 18:30,35.6,14.0709
9/4/2022 18:35,35.6,14.0709
9/4/2022 18:40,35.6,14.0743
9/4/2022 18:45,35.48,14.0746
9/4/2022 18:50,35.48,14.0746
9/4/2022 18:55,35.48,14.0746
9/4/2022 19:0,35.48,14.0715
9/4/2022 19:5,35.48,14.0715
9/4/2022 19:10,35.56,14.0715
9/4/2022 19:15,35.6,14.0718
9/4/2022 19:20,35.6,14.0718
9/4/2022 19:25,35.6,14.0688
9/4/2022 19:30,35.65,14.0688
9/4/2022 19:35,35.65,14.0688
9/4/2022 19:40,35.69,14.0688
9/4/2022 19:45,35.73,14.0691
9/4/2022 19:50,35.69,14.0691
9/4/2022 19:55,35.69,14.0691
9/5/2022 16:0,35.6,14.0306
9/5/2022 16:5,35.69,14.0309
9/5/2022 16:10,35.65,14.0306
9/5/2022 16:15,35.69,14.0306
9/5/2022 16:20,35.6,14.0306
9/5/2022 16:25,35.6,14.0306
9/5/2022 16:30,35.48,14.0306
9/5/2022 16:35,35.52,14.0309
