Date,Temp,Weight
7/1/2022 0:0,36.42,15.8217
7/1/2022 0:5,36.42,15.8196
7/1/2022 0:10,36.46,15.8162
7/1/2022 0:15,36.55,15.814
7/1/2022 0:20,36.55,15.8146
7/1/2022 0:25,36.51,15.8171
7/1/2022 0:30,36.46,15.8174
7/1/2022 0:35,36.42,15.8156
7/1/2022 0:40,36.42,15.8159
7/1/2022 0:45,36.46,15.8131
7/1/2022 0:50,36.46,15.8116
7/1/2022 0:55,36.42,15.8143
7/1/2022 1:0,36.42,15.8125
7/1/2022 1:5,36.38,15.8125
7/1/2022 1:10,36.38,15.8119
7/1/2022 1:15,36.38,15.8112
7/1/2022 1:20,36.38,15.8103
7/1/2022 1:25,36.42,15.8097
7/1/2022 1:30,36.38,15.8091
7/1/2022 1:35,36.46,15.8072
7/1/2022 1:40,36.46,15.8079
7/1/2022 1:45,36.42,15.8048
7/1/2022 1:50,36.33,15.8063
7/1/2022 1:55,36.38,15.8054
7/1/2022 2:0,36.33,15.8036
7/1/2022 2:5,36.29,15.8023
7/1/2022 2:10,36.29,15.8036
7/1/2022 2:15,36.33,15.8032
7/1/2022 2:20,36.29,15.8026
7/1/2022 2:25,36.33,15.7722
7/1/2022 2:30,36.25,15.7989
7/1/2022 2:35,36.21,15.7414
7/1/2022 2:40,36.16,15.7968
7/1/2022 2:45,36.16,15.798
7/1/2022 2:50,36.12,15.7983
7/1/2022 2:55,36.08,15.7986
7/1/2022 3:0,36.03,15.7986
7/1/2022 3:5,35.95,15.7962
7/1/2022 3:10,35.9,15.7956
7/1/2022 3:15,35.9,15.7949
7/1/2022 3:20,35.82,15.7946
7/1/2022 3:25,35.82,15.7937
7/1/2022 3:30,35.78,15.7925
7/1/2022 3:35,35.82,15.7912
7/1/2022 3:40,35.82,15.7903
7/1/2022 3:45,35.78,15.7903
7/1/2022 3:50,35.78,15.7894
7/1/2022 3:55,35.73,15.79
7/1/2022 4:0,35.73,15.7891
7/1/2022 4:5,35.69,15.7885
7/1/2022 4:10,35.69,15.7857
7/1/2022 4:15,35.69,15.7869
7/1/2022 4:20,35.65,15.786
7/1/2022 4:25,35.65,15.7857
7/1/2022 4:30,35.65,15.7857
7/1/2022 4:35,35.65,15.7848
7/1/2022 4:40,35.65,15.782
7/1/2022 4:45,35.65,15.7829
7/1/2022 4:50,35.65,15.7826
7/1/2022 4:55,35.6,15.7817
7/1/2022 5:0,35.6,15.7799
