Date,Temp,Weight
9/1/2022 0:0,35.39,14.6265
9/1/2022 0:5,35.43,14.6262
9/1/2022 0:10,35.43,14.6262
9/1/2022 0:15,35.39,14.6234
9/1/2022 0:20,35.39,14.6216
9/1/2022 0:25,35.35,14.6231
9/1/2022 0:30,35.3,14.6219
9/1/2022 0:35,35.3,14.6213
9/1/2022 0:40,35.3,14.6222
9/1/2022 0:45,35.35,14.6222
9/1/2022 0:50,35.39,14.6207
9/1/2022 0:55,35.39,14.6207
9/1/2022 1:0,35.35,14.6197
9/1/2022 1:5,35.3,14.6201
9/1/2022 1:10,35.35,14.6201
9/1/2022 1:15,35.26,14.6201
9/1/2022 1:20,35.26,14.6191
9/1/2022 1:25,35.22,14.6093
9/1/2022 1:30,35.18,14.6182
9/1/2022 1:35,35.13,14.6185
9/1/2022 1:40,35.09,14.6161
9/1/2022 1:45,35.09,14.6185
9/1/2022 1:50,35.09,14.6161
9/1/2022 1:55,35.05,14.617
9/1/2022 2:0,35.05,14.6167
9/1/2022 2:5,35.0,14.6127
9/1/2022 2:10,34.96,14.6145
9/1/2022 2:15,35.0,14.6164
9/1/2022 2:20,34.96,14.6148
9/1/2022 2:25,35.0,14.6161
9/1/2022 2:30,35.0,14.6127
9/1/2022 2:35,35.0,14.6145
9/1/2022 2:40,35.09,14.6142
9/1/2022 2:45,35.05,14.6142
9/1/2022 2:50,35.09,14.6133
9/1/2022 2:55,35.05,14.6133
9/1/2022 3:0,35.09,14.6133
9/1/2022 3:5,35.09,14.6124
9/1/2022 3:10,35.13,14.6121
9/1/2022 3:15,35.13,14.6127
9/1/2022 3:20,35.26,14.6121
9/1/2022 3:25,35.22,14.6105
9/1/2022 3:30,35.18,14.6102
9/1/2022 3:35,35.18,14.6096
9/1/2022 3:40,35.18,14.6099
9/1/2022 3:45,35.18,14.6105
9/1/2022 3:50,35.18,14.6105
9/1/2022 3:55,35.18,14.6093
9/1/2022 4:0,35.22,14.6084
9/1/2022 4:5,35.18,14.609
9/1/2022 4:10,35.22,14.6093
9/1/2022 4:15,35.22,14.6074
9/1/2022 4:20,35.22,14.6078
9/1/2022 4:25,35.13,14.6071
9/1/2022 4:30,35.18,14.6062
9/1/2022 4:35,35.13,14.6074
9/1/2022 4:40,35.18,14.6074
9/1/2022 4:45,35.18,14.6065
9/1/2022 4:50,35.18,14.6056
9/1/2022 4:55,35.18,14.6068
9/1/2022 5:0,35.18,14.6065
9/1/2022 5:5,35.18,14.6041
9/1/2022 5:10,35.22,14.6041
9/1/2022 5:15,35.22,14.605
9/1/2022 5:20,35.22,14.6041
9/1/2022 5:25,35.22,14.6031
9/1/2022 5:30,35.22,14.6031
9/1/2022 5:35,35.22,14.6038
9/1/2022 5:40,35.26,14.5954
9/1/2022 5:45,35.22,14.5813
9/1/2022 5:50,35.3,14.5678
9/1/2022 5:55,35.26,14.5631
9/2/2022 0:0,35.13,14.6496
9/2/2022 0:5,35.13,14.6487
9/2/2022 0:10,35.18,14.6487
9/2/2022 0:15,35.13,14.6471
9/2/2022 0:20,35.18,14.6477
9/2/2022 0:25,35.22,14.6465
9/2/2022 0:30,35.18,14.6462
9/2/2022 0:35,35.18,14.6459
9/2/2022 0:40,35.13,14.6456
9/2/2022 0:45,35.13,14.6456
9/2/2022 0:50,35.18,14.6453
9/2/2022 0:55,35.18,14.6456
9/2/2022 1:0,35.09,14.621
9/2/2022 1:5,35.09,14.6437
9/2/2022 1:10,35.09,14.6241
9/2/2022 1:15,35.09,14.6434
9/2/2022 1:20,35.05,14.6428
9/2/2022 1:25,35.05,14.6428
9/2/2022 1:30,35.05,14.6416
9/2/2022 1:35,35.05,14.6416
9/2/2022 1:40,35.0,14.6416
9/2/2022 1:45,35.05,14.641
9/2/2022 1:50,35.0,14.6404
9/2/2022 1:55,35.0,14.6407
9/2/2022 2:0,34.96,14.6401
9/2/2022 2:5,34.92,14.6397
9/2/2022 2:10,34.92,14.6391
9/2/2022 2:15,34.92,14.6397
9/2/2022 2:20,34.92,14.6394
9/2/2022 2:25,34.92,14.6397
9/2/2022 2:30,34.88,14.6388
9/2/2022 2:35,34.92,14.6394
9/2/2022 2:40,34.92,14.6388
9/2/2022 2:45,34.92,14.6379
9/2/2022 2:50,35.0,14.6367
9/2/2022 2:55,35.0,14.6367
9/2/2022 3:0,34.96,14.6373
9/2/2022 3:5,35.0,14.6361
9/2/2022 3:10,35.0,14.6364
9/2/2022 3:15,35.0,14.6364
9/2/2022 3:20,35.0,14.6361
9/2/2022 3:25,35.05,14.6361
9/2/2022 3:30,35.05,14.6361
9/2/2022 3:35,35.09,14.6357
9/2/2022 3:40,35.09,14.6357
9/2/2022 3:45,35.09,14.6351
9/2/2022 3:50,35.13,14.6354
9/2/2022 3:55,35.13,14.6345
9/2/2022 4:0,35.13,14.6345
9/2/2022 4:5,35.18,14.6342
9/2/2022 4:10,35.13,14.633
9/2/2022 4:15,35.18,14.6336
9/2/2022 4:20,35.13,14.6336
9/2/2022 4:25,35.13,14.6333
9/2/2022 4:30,35.13,14.6327
9/2/2022 4:35,35.13,14.6327
9/2/2022 4:40,35.09,14.6324
9/2/2022 4:45,35.13,14.6317
9/2/2022 4:50,35.13,14.6314
9/2/2022 4:55,35.18,14.6314
9/2/2022 5:0,35.13,14.6311
9/2/2022 5:5,35.13,14.6308
9/2/2022 5:10,35.13,14.6302
9/2/2022 5:15,35.13,14.6308
9/2/2022 5:20,35.09,14.6299
9/2/2022 5:25,35.18,14.6302
9/2/2022 5:30,35.09,14.629
9/2/2022 5:35,35.18,14.6231
9/2/2022 5:40,35.22,14.6139
9/2/2022 5:45,35.22,14.6013
9/2/2022 5:50,35.18,14.5914
9/2/2022 5:55,35.18,14.5838
9/3/2022 0:0,35.22,14.6625
9/3/2022 0:5,35.22,14.6628
9/3/2022 0:10,35.22,14.6616
9/3/2022 0:15,35.22,14.6619
9/3/2022 0:20,35.18,14.6613
9/3/2022 0:25,35.22,14.6613
9/3/2022 0:30,35.26,14.6613
9/3/2022 0:35,35.26,14.6591
9/3/2022 0:40,35.3,14.6607
9/3/2022 0:45,35.26,14.6591
9/3/2022 0:50,35.26,14.6591
9/3/2022 0:55,35.22,14.6585
9/3/2022 1:0,35.22,14.6585
9/3/2022 1:5,35.22,14.6582
9/3/2022 1:10,35.22,14.6582
9/3/2022 1:15,35.26,14.6576
9/3/2022 1:20,35.22,14.6567
9/3/2022 1:25,35.22,14.6579
9/3/2022 1:30,35.18,14.6561
9/3/2022 1:35,35.18,14.6564
9/3/2022 1:40,35.18,14.6561
9/3/2022 1:45,35.13,14.6561
9/3/2022 1:50,35.09,14.6557
9/3/2022 1:55,35.09,14.6557
9/3/2022 2:0,35.05,14.6551
9/3/2022 2:5,34.96,14.6551
9/3/2022 2:10,35.05,14.6536
9/3/2022 2:15,35.0,14.6539
9/3/2022 2:20,34.92,14.6527
9/3/2022 2:25,34.96,14.6524
9/3/2022 2:30,34.92,14.6521
9/3/2022 2:35,34.96,14.6521
9/3/2022 2:40,34.96,14.6514
9/3/2022 2:45,35.0,14.6514
9/3/2022 2:50,35.05,14.6514
9/3/2022 2:55,35.05,14.6514
9/3/2022 3:0,35.09,14.6505
9/3/2022 3:5,35.09,14.6502
9/3/2022 3:10,35.13,14.6505
