Date,Temp,Weight
6/21/2022 0:0,23.38,13.4526
6/21/2022 0:5,23.38,13.4516
6/21/2022 0:10,23.42,13.451
6/21/2022 0:15,23.38,13.4504
6/21/2022 0:20,23.29,13.4498
6/21/2022 0:25,23.25,13.4492
6/21/2022 0:30,23.21,13.4479
6/21/2022 0:35,23.25,13.4473
6/21/2022 0:40,23.29,13.4455
6/21/2022 0:45,23.38,13.4452
6/21/2022 0:50,23.42,13.4443
6/21/2022 0:55,23.42,13.4443
6/21/2022 1:0,23.34,13.443
6/21/2022 1:5,23.25,13.4424
6/21/2022 1:10,23.25,13.4415
6/21/2022 1:15,23.21,13.4406
6/21/2022 1:20,23.29,13.4393
6/21/2022 1:25,23.29,13.4399
6/21/2022 1:30,23.34,13.4372
6/21/2022 1:35,23.34,13.4369
6/21/2022 1:40,23.34,13.4359
6/21/2022 1:45,23.25,13.4338
6/21/2022 1:50,23.21,13.4341
6/21/2022 1:55,23.16,13.4341
6/21/2022 2:0,23.21,13.4326
6/21/2022 2:5,23.21,13.4335
6/21/2022 2:10,23.25,13.4316
6/21/2022 2:15,23.34,13.4304
6/21/2022 2:20,23.34,13.4301
6/21/2022 2:25,23.38,13.4286
6/21/2022 2:30,23.34,13.4279
6/21/2022 2:35,23.29,13.427
6/21/2022 2:40,23.25,13.427
6/21/2022 2:45,23.21,13.4261
6/21/2022 2:50,23.25,13.4255
6/21/2022 2:55,23.34,13.4243
6/21/2022 3:0,23.38,13.4227
6/21/2022 3:5,23.42,13.4224
6/21/2022 3:10,23.46,13.4227
6/21/2022 3:15,23.55,13.4212
6/21/2022 3:20,23.59,13.4209
6/21/2022 3:25,23.68,13.4199
6/21/2022 3:30,23.72,13.4187
6/21/2022 3:35,23.76,13.4181
6/21/2022 3:40,23.81,13.4172
6/21/2022 3:45,23.89,13.4166
6/21/2022 3:50,23.98,13.4163
6/21/2022 3:55,24.02,13.415
6/21/2022 4:0,24.02,13.4138
6/21/2022 4:5,24.15,13.4129
6/21/2022 4:10,24.15,13.4129
6/21/2022 4:15,24.19,13.4123
6/21/2022 4:20,24.32,13.4107
6/21/2022 4:25,24.28,13.4092
6/21/2022 4:30,24.36,13.4079
6/21/2022 4:35,24.41,13.4061
6/21/2022 4:40,24.45,13.4061
6/21/2022 4:45,24.54,13.4055
6/21/2022 4:50,24.54,13.4039
6/21/2022 4:55,24.66,13.4024
6/21/2022 5:0,24.66,13.3978
6/21/2022 5:5,24.71,13.3836
6/21/2022 5:10,24.71,13.3664
6/21/2022 5:15,24.75,13.3498
6/21/2022 5:20,24.79,13.3369
6/21/2022 5:25,24.79,13.3267
6/21/2022 5:30,24.84,13.3163
6/21/2022 5:35,24.84,13.3113
6/21/2022 5:40,24.88,13.3101
6/21/2022 5:45,24.92,13.3064
6/21/2022 5:50,24.92,13.3055
6/21/2022 5:55,24.97,13.3052
6/22/2022 0:0,35.69,13.5052
6/22/2022 0:5,35.65,13.5076
6/22/2022 0:10,35.65,13.5073
6/22/2022 0:15,35.69,13.5067
6/22/2022 0:20,35.65,13.5064
6/22/2022 0:25,35.69,13.5045
6/22/2022 0:30,35.78,13.5045
6/22/2022 0:35,35.78,13.5027
6/22/2022 0:40,35.73,13.5027
6/22/2022 0:45,35.78,13.5018
6/22/2022 0:50,35.78,13.5018
6/22/2022 0:55,35.82,13.4999
6/22/2022 1:0,35.99,13.5002
6/22/2022 1:5,35.99,13.4984
6/22/2022 1:10,35.99,13.4975
6/22/2022 1:15,35.99,13.4941
6/22/2022 1:20,35.99,13.4932
6/22/2022 1:25,36.03,13.4922
6/22/2022 1:30,35.99,13.4907
6/22/2022 1:35,35.9,13.4926
6/22/2022 1:40,35.86,13.4907
6/22/2022 1:45,35.82,13.4864
6/22/2022 1:50,35.73,13.4898
6/22/2022 1:55,35.65,13.4895
6/22/2022 2:0,35.6,13.4886
6/22/2022 2:5,35.6,13.4892
6/22/2022 2:10,35.65,13.4867
6/22/2022 2:15,35.69,13.4824
6/22/2022 2:20,35.65,13.4815
6/22/2022 2:25,35.52,13.4839
6/22/2022 2:30,35.6,13.483
6/22/2022 2:35,35.6,13.4839
6/22/2022 2:40,35.56,13.4818
6/22/2022 2:45,35.52,13.4821
6/22/2022 2:50,35.56,13.4818
6/22/2022 2:55,35.56,13.4766
6/22/2022 3:0,35.56,13.4793
6/22/2022 3:5,35.56,13.479
6/22/2022 3:10,35.52,13.4784
6/22/2022 3:15,35.56,13.4769
6/22/2022 3:20,35.6,13.4775
6/22/2022 3:25,35.56,13.475
6/22/2022 3:30,35.6,13.4766
6/22/2022 3:35,35.65,13.4726
6/22/2022 3:40,35.6,13.4722
6/22/2022 3:45,35.6,13.4732
6/22/2022 3:50,35.6,13.4716
6/22/2022 3:55,35.69,13.471
6/22/2022 4:0,35.73,13.4707
6/22/2022 4:5,35.78,13.4704
6/22/2022 4:10,35.78,13.4701
6/22/2022 4:15,35.78,13.4682
6/22/2022 4:20,35.82,13.4673
6/22/2022 4:25,35.86,13.4673
6/22/2022 4:30,35.86,13.4649
6/22/2022 4:35,35.86,13.4649
6/22/2022 4:40,35.9,13.463
6/22/2022 4:45,35.95,13.4639
6/22/2022 4:50,36.03,13.4559
6/22/2022 4:55,35.99,13.459
6/22/2022 5:0,35.99,13.4507
6/22/2022 5:5,36.03,13.4319
6/22/2022 5:10,35.99,13.4156
6/22/2022 5:15,35.99,13.3978
6/22/2022 5:20,35.95,13.3858
6/22/2022 5:25,35.95,13.3775
6/22/2022 5:30,36.03,13.3692
6/22/2022 5:35,35.99,13.3686
6/22/2022 5:40,35.95,13.364
6/22/2022 5:45,36.03,13.3704
6/22/2022 5:50,36.12,13.3753
6/22/2022 5:55,36.21,13.3778
6/23/2022 0:0,36.55,13.6578
6/23/2022 0:5,36.59,13.6574
6/23/2022 0:10,36.51,13.6544
6/23/2022 0:15,36.46,13.6553
6/23/2022 0:20,36.46,13.6553
6/23/2022 0:25,36.46,13.655
6/23/2022 0:30,36.42,13.6528
6/23/2022 0:35,36.38,13.651
6/23/2022 0:40,36.29,13.651
6/23/2022 0:45,36.25,13.6479
6/23/2022 0:50,36.21,13.6485
6/23/2022 0:55,36.21,13.647
6/23/2022 1:0,36.16,13.647
6/23/2022 1:5,36.12,13.6448
6/23/2022 1:10,36.08,13.6451
6/23/2022 1:15,36.08,13.6418
6/23/2022 1:20,36.08,13.643
6/23/2022 1:25,36.03,13.6405
6/23/2022 1:30,36.08,13.6399
6/23/2022 1:35,36.03,13.6362
6/23/2022 1:40,35.99,13.6138
6/23/2022 1:45,35.95,13.6374
6/23/2022 1:50,35.86,13.6365
6/23/2022 1:55,35.82,13.635
6/23/2022 2:0,35.73,13.6331
6/23/2022 2:5,35.65,13.6328
6/23/2022 2:10,35.52,13.6316
6/23/2022 2:15,35.56,13.631
6/23/2022 2:20,35.48,13.6291
6/23/2022 2:25,35.39,13.6288
6/23/2022 2:30,35.35,13.6276
6/23/2022 2:35,35.35,13.6267
6/23/2022 2:40,35.39,13.6255
6/23/2022 2:45,35.35,13.6227
6/23/2022 2:50,35.3,13.6171
6/23/2022 2:55,35.26,13.6205
6/23/2022 3:0,35.35,13.6211
6/23/2022 3:5,35.3,13.6193
6/23/2022 3:10,35.3,13.6196
6/23/2022 3:15,35.26,13.6184
6/23/2022 3:20,35.3,13.6168
6/23/2022 3:25,35.35,13.6156
6/23/2022 3:30,35.43,13.6135
6/23/2022 3:35,35.43,13.6138
6/23/2022 3:40,35.56,13.6128
6/23/2022 3:45,35.56,13.6101
6/23/2022 3:50,35.65,13.6107
6/23/2022 3:55,35.73,13.6091
6/23/2022 4:0,35.73,13.6076
6/23/2022 4:5,35.69,13.6076
6/23/2022 4:10,35.65,13.6064
6/23/2022 4:15,35.65,13.6055
6/23/2022 4:20,35.73,13.6045
6/23/2022 4:25,35.69,13.6036
6/23/2022 4:30,35.65,13.6033
6/23/2022 4:35,35.65,13.6018
6/23/2022 4:40,35.65,13.6011
6/23/2022 4:45,35.65,13.599
6/23/2022 4:50,35.65,13.5978
6/23/2022 4:55,35.65,13.5916
6/23/2022 5:0,35.56,13.5768
6/23/2022 5:5,35.6,13.5645
6/23/2022 5:10,35.56,13.543
6/23/2022 5:15,35.56,13.5301
6/23/2022 5:20,35.52,13.5129
6/23/2022 5:25,35.48,13.5012
6/23/2022 5:30,35.48,13.4901
6/23/2022 5:35,35.48,13.4833
6/23/2022 5:40,35.56,13.4802
6/23/2022 5:45,35.48,13.4793
