Date,Temp,Weight
6/21/2022 12:0,24.06,13.4547
6/21/2022 12:5,24.06,13.4519
6/21/2022 12:10,23.98,13.4513
6/21/2022 12:15,23.89,13.4513
6/21/2022 12:20,23.81,13.4495
6/21/2022 12:25,23.72,13.4516
6/21/2022 12:30,23.68,13.4522
6/21/2022 12:35,23.72,13.4541
6/21/2022 12:40,23.81,13.4553
6/21/2022 12:45,23.76,13.4581
6/21/2022 12:50,23.76,13.4584
6/21/2022 12:55,23.76,13.4609
6/21/2022 13:0,23.72,13.4615
6/21/2022 13:5,23.85,13.4658
6/21/2022 13:10,22.99,13.467
6/21/2022 13:15,23.72,13.4698
6/21/2022 13:20,23.42,13.4747
6/21/2022 13:25,23.29,13.4781
6/21/2022 13:30,23.38,13.4793
6/21/2022 13:35,23.55,13.4809
6/21/2022 13:40,23.85,13.4799
6/21/2022 13:45,24.02,13.4815
6/21/2022 13:50,24.28,13.4846
6/21/2022 13:55,24.54,13.4849
6/21/2022 14:0,24.88,13.4879
6/21/2022 14:5,25.65,13.4809
6/21/2022 14:10,26.34,13.4809
6/21/2022 14:15,26.9,13.4858
6/21/2022 14:20,27.63,13.455
6/21/2022 14:25,28.05,13.4873
6/21/2022 14:30,29.13,13.4867
6/21/2022 14:35,29.56,13.4858
6/21/2022 14:40,30.89,13.4867
6/21/2022 14:45,32.69,13.4852
6/21/2022 14:50,33.55,13.4812
6/21/2022 14:55,34.02,13.4719
6/21/2022 15:0,34.4,13.4852
6/21/2022 15:5,34.7,13.4793
6/21/2022 15:10,34.92,13.4796
6/21/2022 15:15,35.09,13.4806
6/21/2022 15:20,35.3,13.4759
6/21/2022 15:25,35.43,13.4796
6/21/2022 15:30,35.48,13.479
6/21/2022 15:35,35.6,13.4802
6/21/2022 15:40,35.73,13.4719
6/21/2022 15:45,35.82,13.4799
6/21/2022 15:50,35.86,13.4935
6/21/2022 15:55,35.99,13.4919
6/22/2022 12:0,36.08,13.5316
6/22/2022 12:5,36.08,13.5316
6/22/2022 12:10,36.08,13.5329
6/22/2022 12:15,36.03,13.539
6/22/2022 12:20,36.16,13.5421
6/22/2022 12:25,36.12,13.5427
6/22/2022 12:30,36.03,13.5461
6/22/2022 12:35,36.03,13.5498
6/22/2022 12:40,36.03,13.5522
6/22/2022 12:45,36.03,13.5461
6/22/2022 12:50,36.03,13.5538
6/22/2022 12:55,36.08,13.5572
6/22/2022 13:0,36.08,13.5405
6/22/2022 13:5,36.12,13.5578
6/22/2022 13:10,36.12,13.5544
6/22/2022 13:15,36.12,13.5618
6/22/2022 13:20,36.12,13.5584
6/22/2022 13:25,36.12,13.5593
6/22/2022 13:30,36.12,13.5645
6/22/2022 13:35,36.16,13.5701
6/22/2022 13:40,36.12,13.5698
6/22/2022 13:45,36.12,13.5707
6/22/2022 13:50,35.95,13.5728
6/22/2022 13:55,36.03,13.5685
6/22/2022 14:0,35.95,13.571
6/22/2022 14:5,36.08,13.5741
6/22/2022 14:10,36.08,13.5725
6/22/2022 14:15,35.99,13.5719
6/22/2022 14:20,35.99,13.5772
6/22/2022 14:25,36.08,13.5796
6/22/2022 14:30,36.08,13.5796
6/22/2022 14:35,35.99,13.5848
6/22/2022 14:40,36.08,13.587
6/22/2022 14:45,36.08,13.5891
6/22/2022 14:50,36.12,13.5919
6/22/2022 14:55,36.12,13.5938
6/22/2022 15:0,36.12,13.5959
6/22/2022 15:5,36.08,13.5996
6/22/2022 15:10,36.08,13.6015
6/22/2022 15:15,36.12,13.6033
6/22/2022 15:20,36.08,13.6042
6/22/2022 15:25,36.03,13.5999
6/22/2022 15:30,35.95,13.5938
6/22/2022 15:35,36.03,13.5898
6/22/2022 15:40,36.03,13.5879
6/22/2022 15:45,36.08,13.5876
6/22/2022 15:50,36.12,13.5778
6/22/2022 15:55,36.03,13.575
6/23/2022 12:0,35.69,13.6821
6/23/2022 12:5,35.65,13.6848
6/23/2022 12:10,35.65,13.6857
6/23/2022 12:15,35.65,13.6857
6/23/2022 12:20,35.69,13.6888
6/23/2022 12:25,35.6,13.6897
6/23/2022 12:30,35.65,13.6904
6/23/2022 12:35,35.65,13.6925
6/23/2022 12:40,35.69,13.6962
6/23/2022 12:45,35.73,13.6984
6/23/2022 12:50,35.73,13.6996
6/23/2022 12:55,35.78,13.7021
6/23/2022 13:0,35.73,13.7002
6/23/2022 13:5,35.69,13.7027
6/23/2022 13:10,35.73,13.7033
6/23/2022 13:15,35.82,13.7036
6/23/2022 13:20,35.82,13.7048
6/23/2022 13:25,35.86,13.707
6/23/2022 13:30,35.9,13.7085
6/23/2022 13:35,35.86,13.7054
6/23/2022 13:40,35.86,13.707
6/23/2022 13:45,35.82,13.7082
6/23/2022 13:50,35.82,13.7057
6/23/2022 13:55,35.86,13.7042
6/23/2022 14:0,35.82,13.7005
6/23/2022 14:5,35.82,13.6971
6/23/2022 14:10,35.82,13.6944
6/23/2022 14:15,35.86,13.691
6/23/2022 14:20,35.9,13.6934
6/23/2022 14:25,35.9,13.6981
6/23/2022 14:30,35.9,13.6971
6/23/2022 14:35,35.9,13.6956
6/23/2022 14:40,35.95,13.6953
6/23/2022 14:45,35.95,13.6925
6/23/2022 14:50,35.9,13.6894
6/23/2022 14:55,35.9,13.6854
6/23/2022 15:0,35.99,13.6833
6/23/2022 15:5,35.95,13.679
6/23/2022 15:10,35.95,13.6734
6/23/2022 15:15,35.99,13.6661
6/23/2022 15:20,35.99,13.6611
6/23/2022 15:25,36.03,13.6621
6/23/2022 15:30,36.03,13.6605
6/23/2022 15:35,36.12,13.6568
6/23/2022 15:40,36.12,13.6501
6/23/2022 15:45,36.16,13.6458
6/23/2022 15:50,36.16,13.6418
6/23/2022 15:55,36.21,13.6445
6/24/2022 12:0,35.73,15.176
6/24/2022 12:5,35.73,15.1787
6/24/2022 12:10,35.73,15.1726
6/24/2022 12:15,35.73,15.1846
6/24/2022 12:20,35.78,15.1886
6/24/2022 12:25,35.82,15.1932
6/24/2022 12:30,35.82,15.1963
6/24/2022 12:35,35.82,15.199
6/24/2022 12:40,35.86,15.2
6/24/2022 12:45,35.82,15.2067
6/24/2022 12:50,35.9,15.212
6/24/2022 12:55,35.86,15.2138
6/24/2022 13:0,35.9,15.2169
6/24/2022 13:5,35.86,15.2181
6/24/2022 13:10,35.9,15.219
6/24/2022 13:15,35.9,15.2206
6/24/2022 13:20,35.86,15.2215
6/24/2022 13:25,35.95,15.2233
6/24/2022 13:30,35.9,15.223
6/24/2022 13:35,35.86,15.2276
6/24/2022 13:40,35.86,15.2261
6/24/2022 13:45,35.82,15.2323
6/24/2022 13:50,35.9,15.2335
6/24/2022 13:55,35.86,15.2273
6/24/2022 14:0,35.95,15.2344
6/24/2022 14:5,35.9,15.2375
6/24/2022 14:10,35.9,15.2393
6/24/2022 14:15,35.86,15.2424
6/24/2022 14:20,35.9,15.2424
6/24/2022 14:25,35.95,15.2409
6/24/2022 14:30,35.95,15.2415
6/24/2022 14:35,35.9,15.2415
6/24/2022 14:40,35.95,15.2436
6/24/2022 14:45,35.95,15.2473
6/24/2022 14:50,36.03,15.2486
6/24/2022 14:55,35.99,15.2489
6/24/2022 15:0,36.03,15.251
6/24/2022 15:5,36.08,15.2535
6/24/2022 15:10,36.16,15.1947
6/24/2022 15:15,36.12,15.255
6/24/2022 15:20,36.12,15.2547
6/24/2022 15:25,36.16,15.2535
6/24/2022 15:30,36.12,15.2553
6/24/2022 15:35,36.16,15.2535
6/24/2022 15:40,36.21,15.2544
6/24/2022 15:45,36.16,15.2553
6/24/2022 15:50,36.21,15.2476
6/24/2022 15:55,36.16,15.2581
6/25/2022 12:0,35.56,15.22
6/25/2022 12:5,35.56,15.2206
6/25/2022 12:10,35.56,15.2249
6/25/2022 12:15,35.52,15.227
6/25/2022 12:20,35.52,15.2298
6/25/2022 12:25,35.52,15.2344
6/25/2022 12:30,35.56,15.2341
6/25/2022 12:35,35.6,15.2384
6/25/2022 12:40,35.6,15.239
6/25/2022 12:45,35.6,15.2418
6/25/2022 12:50,35.6,15.2393
6/25/2022 12:55,35.6,15.2433
6/25/2022 13:0,35.6,15.24
6/25/2022 13:5,35.56,15.2449
6/25/2022 13:10,35.65,15.2473
6/25/2022 13:15,35.65,15.2504
6/25/2022 13:20,35.65,15.2538
6/25/2022 13:25,35.69,15.2553
6/25/2022 13:30,35.78,15.256
6/25/2022 13:35,35.73,15.256
6/25/2022 13:40,35.73,15.2569
6/25/2022 13:45,35.73,15.2615
6/25/2022 13:50,35.73,15.2618
6/25/2022 13:55,35.69,15.2627
6/25/2022 14:0,35.69,15.2658
6/25/2022 14:5,35.69,15.2673
6/25/2022 14:10,35.65,15.2667
6/25/2022 14:15,35.65,15.2661
6/25/2022 14:20,35.69,15.2575
6/25/2022 14:25,35.69,15.2673
6/25/2022 14:30,35.69,15.2707
6/25/2022 14:35,35.73,15.2716
6/25/2022 14:40,35.69,15.271
6/25/2022 14:45,35.69,15.2729
