Date,Temp,Weight
7/1/2022 20:0,35.69,15.9752
7/1/2022 20:5,35.65,15.9771
7/1/2022 20:10,35.65,15.9721
7/1/2022 20:15,35.69,15.9789
7/1/2022 20:20,35.69,15.9764
7/1/2022 20:25,35.69,15.9761
7/1/2022 20:30,35.65,15.9789
7/1/2022 20:35,35.69,15.9783
7/1/2022 20:40,35.78,15.9761
7/1/2022 20:45,35.73,15.9755
7/1/2022 20:50,35.73,15.9635
7/1/2022 20:55,35.65,15.9749
7/1/2022 21:0,35.65,15.9728
7/1/2022 21:5,35.6,15.9706
7/1/2022 21:10,35.65,15.9737
7/1/2022 21:15,35.69,15.9721
7/1/2022 21:20,35.73,15.9718
7/1/2022 21:25,35.73,15.9675
7/1/2022 21:30,35.69,15.9691
7/1/2022 21:35,35.69,15.9715
7/1/2022 21:40,35.65,15.9626
7/1/2022 21:45,35.65,15.9648
7/1/2022 21:50,35.69,15.9641
7/1/2022 21:55,35.69,15.9629
7/1/2022 22:0,35.73,15.962
7/1/2022 22:5,35.73,15.9614
7/1/2022 22:10,35.73,15.9645
7/1/2022 22:15,35.73,15.9632
7/1/2022 22:20,35.73,15.9617
7/1/2022 22:25,35.69,15.9611
7/1/2022 22:30,35.65,15.9617
7/1/2022 22:35,35.69,15.9595
7/1/2022 22:40,35.6,15.9592
7/1/2022 22:45,35.65,15.954
7/1/2022 22:50,35.73,15.9574
7/1/2022 22:55,35.65,15.9574
7/1/2022 23:0,35.78,15.9574
7/1/2022 23:5,35.65,15.9565
7/1/2022 23:10,35.6,15.9565
7/1/2022 23:15,35.6,15.9558
7/1/2022 23:20,35.52,15.954
7/1/2022 23:25,35.48,15.9534
7/1/2022 23:30,35.43,15.9537
7/1/2022 23:35,35.43,15.9515
7/1/2022 23:40,35.43,15.9521
7/1/2022 23:45,35.48,15.9512
7/1/2022 23:50,35.48,15.95
7/1/2022 23:55,35.48,15.9503
7/2/2022 20:0,36.03,15.9401
7/2/2022 20:5,35.99,15.9395
7/2/2022 20:10,35.95,15.9417
7/2/2022 20:15,35.95,15.9445
7/2/2022 20:20,35.99,15.9475
7/2/2022 20:25,36.03,15.9534
7/2/2022 20:30,36.03,15.9491
7/2/2022 20:35,35.95,15.9518
7/2/2022 20:40,35.99,15.9478
7/2/2022 20:45,35.99,15.9506
7/2/2022 20:50,36.03,15.9512
7/2/2022 20:55,35.95,15.9405
7/2/2022 21:0,35.95,15.9509
7/2/2022 21:5,35.9,15.9509
7/2/2022 21:10,35.95,15.9485
7/2/2022 21:15,35.99,15.9478
7/2/2022 21:20,35.99,15.9481
7/2/2022 21:25,35.99,15.9469
7/2/2022 21:30,35.95,15.9485
7/2/2022 21:35,35.9,15.9472
7/2/2022 21:40,35.82,15.9485
7/2/2022 21:45,35.82,15.9488
7/2/2022 21:50,35.82,15.9485
7/2/2022 21:55,35.78,15.9478
7/2/2022 22:0,35.78,15.9466
7/2/2022 22:5,35.78,15.9441
7/2/2022 22:10,35.78,15.9466
7/2/2022 22:15,35.86,15.9451
7/2/2022 22:20,35.9,15.9457
7/2/2022 22:25,35.9,15.9475
7/2/2022 22:30,35.9,15.9469
7/2/2022 22:35,35.9,15.9451
7/2/2022 22:40,35.86,15.9457
7/2/2022 22:45,35.9,15.9451
7/2/2022 22:50,35.95,15.9451
7/2/2022 22:55,35.95,15.9466
7/2/2022 23:0,35.95,15.9485
7/2/2022 23:5,35.9,15.9488
7/2/2022 23:10,35.9,15.9478
7/2/2022 23:15,35.9,15.9466
7/2/2022 23:20,35.9,15.9454
7/2/2022 23:25,35.95,15.9469
7/2/2022 23:30,35.9,15.9445
7/2/2022 23:35,35.95,15.946
7/2/2022 23:40,35.82,15.946
7/2/2022 23:45,35.82,15.9466
7/2/2022 23:50,35.65,15.9457
7/2/2022 23:55,35.6,15.9441
7/3/2022 20:0,35.52,15.9568
7/3/2022 20:5,35.48,15.9651
7/3/2022 20:10,35.52,15.9605
7/3/2022 20:15,35.6,15.9568
7/3/2022 20:20,35.65,15.9598
7/3/2022 20:25,35.6,15.9611
7/3/2022 20:30,35.6,15.9614
7/3/2022 20:35,35.6,15.966
7/3/2022 20:40,35.65,15.9681
7/3/2022 20:45,35.69,15.9675
7/3/2022 20:50,35.78,15.9709
7/3/2022 20:55,35.78,15.9691
7/3/2022 21:0,35.78,15.9678
7/3/2022 21:5,35.78,15.9672
7/3/2022 21:10,35.78,15.9703
7/3/2022 21:15,35.82,15.9706
