Date,Temp,Weight
7/1/2022 20:0,35.9,16.5517
7/1/2022 20:5,35.9,16.5502
7/1/2022 20:10,35.95,16.5496
7/1/2022 20:15,35.99,16.5496
7/1/2022 20:20,35.95,16.5502
7/1/2022 20:25,35.99,16.5505
7/1/2022 20:30,35.95,16.549
7/1/2022 20:35,36.03,16.5487
7/1/2022 20:40,36.03,16.548
7/1/2022 20:45,35.99,16.5471
7/1/2022 20:50,35.95,16.5462
7/1/2022 20:55,35.95,16.5431
7/1/2022 21:0,35.99,16.5453
7/1/2022 21:5,35.99,16.5462
7/1/2022 21:10,35.99,16.5456
7/1/2022 21:15,35.95,16.5456
7/1/2022 21:20,35.95,16.5447
7/1/2022 21:25,35.95,16.5447
7/1/2022 21:30,35.95,16.5437
7/1/2022 21:35,35.99,16.5434
7/1/2022 21:40,36.03,16.5425
7/1/2022 21:45,36.08,16.5422
7/1/2022 21:50,36.12,16.5428
7/1/2022 21:55,36.12,16.5425
7/1/2022 22:0,36.16,16.5416
7/1/2022 22:5,36.25,16.5416
7/1/2022 22:10,36.29,16.5416
7/1/2022 22:15,36.33,16.541
7/1/2022 22:20,36.33,16.5404
7/1/2022 22:25,36.29,16.54
7/1/2022 22:30,36.21,16.5391
7/1/2022 22:35,36.21,16.5394
7/1/2022 22:40,36.16,16.5391
7/1/2022 22:45,36.16,16.5391
7/1/2022 22:50,36.12,16.5385
7/1/2022 22:55,36.03,16.5379
7/1/2022 23:0,35.95,16.5373
7/1/2022 23:5,35.86,16.537
7/1/2022 23:10,35.78,16.5364
7/1/2022 23:15,35.69,16.537
7/1/2022 23:20,35.6,16.536
7/1/2022 23:25,35.56,16.5342
7/1/2022 23:30,35.52,16.5357
7/1/2022 23:35,35.52,16.5339
7/1/2022 23:40,35.48,16.5336
7/1/2022 23:45,35.43,16.533
7/1/2022 23:50,35.43,16.533
7/1/2022 23:55,35.39,16.5321
7/2/2022 20:0,35.95,16.5644
7/2/2022 20:5,35.86,16.5631
7/2/2022 20:10,35.95,16.5628
7/2/2022 20:15,35.9,16.5616
7/2/2022 20:20,35.9,16.5607
7/2/2022 20:25,35.9,16.5597
7/2/2022 20:30,35.95,16.5585
7/2/2022 20:35,35.99,16.5573
7/2/2022 20:40,35.99,16.557
7/2/2022 20:45,35.95,16.5564
7/2/2022 20:50,36.03,16.5551
7/2/2022 20:55,36.03,16.5548
7/2/2022 21:0,35.99,16.5533
7/2/2022 21:5,36.03,16.5524
7/2/2022 21:10,35.99,16.5514
