Date,Temp,Weight
8/1/2022 20:0,35.48,16.046
8/1/2022 20:5,35.56,16.0451
8/1/2022 20:10,35.52,16.0447
8/1/2022 20:15,35.52,16.0432
8/1/2022 20:20,35.52,16.0435
8/1/2022 20:25,35.52,16.0429
8/1/2022 20:30,35.48,16.0429
8/1/2022 20:35,35.48,16.0423
8/1/2022 20:40,35.48,16.0417
8/1/2022 20:45,35.48,16.0411
8/1/2022 20:50,35.43,16.0401
8/1/2022 20:55,35.48,16.0401
8/1/2022 21:0,35.48,16.0392
8/1/2022 21:5,35.48,16.0392
8/1/2022 21:10,35.48,16.0389
8/1/2022 21:15,35.52,16.0383
8/1/2022 21:20,35.52,16.0374
8/1/2022 21:25,35.52,16.038
8/1/2022 21:30,35.6,16.0361
8/1/2022 21:35,35.6,16.0364
8/1/2022 21:40,35.65,16.0358
8/1/2022 21:45,35.65,16.0352
8/1/2022 21:50,35.65,16.0352
8/1/2022 21:55,35.69,16.0346
8/1/2022 22:0,35.69,16.034
8/1/2022 22:5,35.69,16.0337
8/1/2022 22:10,35.69,16.0324
8/1/2022 22:15,35.73,16.0324
8/1/2022 22:20,35.73,16.0318
8/1/2022 22:25,35.78,16.0315
8/1/2022 22:30,35.78,16.0306
8/1/2022 22:35,35.78,16.0306
8/1/2022 22:40,35.82,16.0306
8/1/2022 22:45,35.82,16.0303
8/1/2022 22:50,35.82,16.0297
8/1/2022 22:55,35.82,16.0297
8/1/2022 23:0,35.82,16.0294
8/1/2022 23:5,35.82,16.0287
8/1/2022 23:10,35.86,16.0287
8/1/2022 23:15,35.9,16.0284
8/1/2022 23:20,35.9,16.0284
8/1/2022 23:25,35.95,16.0278
8/1/2022 23:30,35.95,16.0278
8/1/2022 23:35,35.9,16.0275
8/1/2022 23:40,35.99,16.0269
8/1/2022 23:45,35.95,16.0269
8/1/2022 23:50,36.03,16.0269
8/1/2022 23:55,36.08,16.026
8/2/2022 20:0,35.99,16.078
8/2/2022 20:5,35.95,16.077
8/2/2022 20:10,35.86,16.0767
8/2/2022 20:15,35.86,16.0758
8/2/2022 20:20,35.86,16.0752
8/2/2022 20:25,35.86,16.0746
8/2/2022 20:30,35.86,16.074
8/2/2022 20:35,35.86,16.0727
8/2/2022 20:40,35.78,16.0724
8/2/2022 20:45,35.73,16.0721
8/2/2022 20:50,35.69,16.0712
8/2/2022 20:55,35.65,16.0709
8/2/2022 21:0,35.65,16.0703
8/2/2022 21:5,35.65,16.0694
8/2/2022 21:10,35.73,16.0684
8/2/2022 21:15,35.73,16.0678
8/2/2022 21:20,35.73,16.0669
8/2/2022 21:25,35.73,16.0669
8/2/2022 21:30,35.73,16.0666
8/2/2022 21:35,35.69,16.066
8/2/2022 21:40,35.69,16.0651
8/2/2022 21:45,35.69,16.0647
8/2/2022 21:50,35.69,16.0641
8/2/2022 21:55,35.73,16.0638
8/2/2022 22:0,35.69,16.0629
8/2/2022 22:5,35.69,16.062
8/2/2022 22:10,35.65,16.0614
8/2/2022 22:15,35.69,16.0604
8/2/2022 22:20,35.65,16.0598
8/2/2022 22:25,35.69,16.0598
8/2/2022 22:30,35.69,16.0595
8/2/2022 22:35,35.69,16.0589
8/2/2022 22:40,35.69,16.0586
8/2/2022 22:45,35.69,16.058
8/2/2022 22:50,35.73,16.0574
8/2/2022 22:55,35.82,16.0571
8/2/2022 23:0,35.82,16.0564
8/2/2022 23:5,35.82,16.0561
8/2/2022 23:10,35.86,16.0561
8/2/2022 23:15,35.82,16.0558
8/2/2022 23:20,35.86,16.0549
8/2/2022 23:25,35.9,16.0546
8/2/2022 23:30,35.86,16.0537
8/2/2022 23:35,35.86,16.0537
8/2/2022 23:40,35.9,16.0531
8/2/2022 23:45,35.82,16.0524
8/2/2022 23:50,35.86,16.0521
8/2/2022 23:55,35.78,16.0512
8/3/2022 20:0,35.43,15.9983
8/3/2022 20:5,35.43,15.998
8/3/2022 20:10,35.43,15.9971
8/3/2022 20:15,35.52,15.9964
8/3/2022 20:20,35.48,15.9958
8/3/2022 20:25,35.48,15.9955
8/3/2022 20:30,35.48,15.9946
8/3/2022 20:35,35.48,15.9943
8/3/2022 20:40,35.52,15.9937
8/3/2022 20:45,35.56,15.9937
8/3/2022 20:50,35.56,15.9931
8/3/2022 20:55,35.56,15.9928
8/3/2022 21:0,35.52,15.9918
8/3/2022 21:5,35.56,15.9918
8/3/2022 21:10,35.52,15.9915
8/3/2022 21:15,35.48,15.99
8/3/2022 21:20,35.56,15.99
8/3/2022 21:25,35.48,15.9897
8/3/2022 21:30,35.48,15.9891
8/3/2022 21:35,35.48,15.9884
8/3/2022 21:40,35.48,15.9875
8/3/2022 21:45,35.52,15.9875
8/3/2022 21:50,35.48,15.9872
8/3/2022 21:55,35.48,15.9866
8/3/2022 22:0,35.52,15.986
8/3/2022 22:5,35.48,15.9857
8/3/2022 22:10,35.43,15.9851
8/3/2022 22:15,35.43,15.9848
8/3/2022 22:20,35.48,15.9841
8/3/2022 22:25,35.43,15.9835
8/3/2022 22:30,35.43,15.9832
8/3/2022 22:35,35.43,15.9826
8/3/2022 22:40,35.39,15.9823
8/3/2022 22:45,35.48,15.9817
8/3/2022 22:50,35.43,15.9811
8/3/2022 22:55,35.48,15.9808
8/3/2022 23:0,35.52,15.9801
8/3/2022 23:5,35.48,15.9795
8/3/2022 23:10,35.52,15.9792
8/3/2022 23:15,35.56,15.9786
8/3/2022 23:20,35.56,15.9783
8/3/2022 23:25,35.6,15.9777
8/3/2022 23:30,35.6,15.9768
8/3/2022 23:35,35.6,15.9764
8/3/2022 23:40,35.69,15.9764
8/3/2022 23:45,35.65,15.9672
8/3/2022 23:50,35.69,15.9743
8/3/2022 23:55,35.73,15.9746
8/4/2022 20:0,35.39,16.0269
8/4/2022 20:5,35.43,16.0281
8/4/2022 20:10,35.43,16.0266
8/4/2022 20:15,35.48,16.026
8/4/2022 20:20,35.48,16.0257
8/4/2022 20:25,35.56,16.0232
8/4/2022 20:30,35.56,16.0244
8/4/2022 20:35,35.56,16.0244
8/4/2022 20:40,35.56,16.0232
8/4/2022 20:45,35.56,16.0229
8/4/2022 20:50,35.56,16.0235
8/4/2022 20:55,35.56,16.0229
8/4/2022 21:0,35.56,16.0198
8/4/2022 21:5,35.56,16.022
8/4/2022 21:10,35.52,16.022
8/4/2022 21:15,35.56,16.0211
8/4/2022 21:20,35.52,16.0198
8/4/2022 21:25,35.52,16.0204
8/4/2022 21:30,35.52,16.0198
8/4/2022 21:35,35.48,16.0192
8/4/2022 21:40,35.52,16.0183
8/4/2022 21:45,35.52,16.0192
8/4/2022 21:50,35.52,16.0183
8/4/2022 21:55,35.48,16.0183
8/4/2022 22:0,35.48,16.0183
8/4/2022 22:5,35.52,16.0183
8/4/2022 22:10,35.52,16.0158
8/4/2022 22:15,35.56,16.0168
8/4/2022 22:20,35.52,16.0168
8/4/2022 22:25,35.52,16.0168
8/4/2022 22:30,35.56,16.0164
8/4/2022 22:35,35.52,16.0161
8/4/2022 22:40,35.56,16.0155
8/4/2022 22:45,35.52,16.0158
8/4/2022 22:50,35.52,16.0143
8/4/2022 22:55,35.56,16.0143
8/4/2022 23:0,35.52,16.014
8/4/2022 23:5,35.52,16.0134
8/4/2022 23:10,35.6,16.0131
8/4/2022 23:15,35.56,16.0131
8/4/2022 23:20,35.52,16.0134
8/4/2022 23:25,35.56,16.0128
8/4/2022 23:30,35.56,16.0124
8/4/2022 23:35,35.52,16.0121
8/4/2022 23:40,35.48,16.0118
8/4/2022 23:45,35.56,16.0115
8/4/2022 23:50,35.48,16.0115
8/4/2022 23:55,35.56,16.0109
8/5/2022 20:0,35.78,16.0927
8/5/2022 20:5,35.78,16.0921
8/5/2022 20:10,35.78,16.0915
8/5/2022 20:15,35.78,16.0909
8/5/2022 20:20,35.82,16.0903
8/5/2022 20:25,35.86,16.0897
8/5/2022 20:30,35.78,16.0894
8/5/2022 20:35,35.82,16.0881
8/5/2022 20:40,35.78,16.0875
8/5/2022 20:45,35.78,16.0869
8/5/2022 20:50,35.82,16.086
8/5/2022 20:55,35.78,16.0854
8/5/2022 21:0,35.78,16.0854
8/5/2022 21:5,35.78,16.0844
8/5/2022 21:10,35.78,16.0841
8/5/2022 21:15,35.82,16.0838
8/5/2022 21:20,35.82,16.0835
8/5/2022 21:25,35.86,16.0829
8/5/2022 21:30,35.9,16.0823
8/5/2022 21:35,35.82,16.082
8/5/2022 21:40,35.86,16.0814
8/5/2022 21:45,35.95,16.0814
8/5/2022 21:50,35.99,16.0807
8/5/2022 21:55,35.99,16.0801
8/5/2022 22:0,35.99,16.0801
8/5/2022 22:5,35.99,16.0792
8/5/2022 22:10,35.95,16.0792
8/5/2022 22:15,35.95,16.0789
8/5/2022 22:20,35.95,16.0786
8/5/2022 22:25,35.95,16.0783
8/5/2022 22:30,35.86,16.0783
8/5/2022 22:35,35.86,16.0777
8/5/2022 22:40,35.82,16.077
