Date,Temp,Weight
6/21/2022 6:0,24.88,12.4592
6/21/2022 6:5,24.92,12.4549
6/21/2022 6:10,24.97,12.4533
6/21/2022 6:15,24.97,12.4515
6/21/2022 6:20,25.05,12.4506
6/21/2022 6:25,25.01,12.4512
6/21/2022 6:30,25.05,12.4536
6/21/2022 6:35,25.05,12.4543
6/21/2022 6:40,25.14,12.457
6/21/2022 6:45,25.14,12.4586
6/21/2022 6:50,25.14,12.4592
6/21/2022 6:55,25.18,12.4644
6/21/2022 7:0,25.18,12.4666
6/21/2022 7:5,25.18,12.4706
6/21/2022 7:10,25.18,12.4733
6/21/2022 7:15,25.18,12.4755
6/21/2022 7:20,25.27,12.4789
6/21/2022 7:25,25.22,12.4816
6/21/2022 7:30,25.27,12.4859
6/21/2022 7:35,25.31,12.489
6/21/2022 7:40,25.27,12.4912
6/21/2022 7:45,25.27,12.4949
6/21/2022 7:50,25.35,12.4986
6/21/2022 7:55,25.31,12.5029
6/21/2022 8:0,25.35,12.5056
6/21/2022 8:5,25.35,12.5087
6/21/2022 8:10,25.35,12.5124
6/21/2022 8:15,25.35,12.5164
6/21/2022 8:20,25.39,12.5222
6/21/2022 8:25,25.39,12.5262
6/21/2022 8:30,25.39,12.5266
6/21/2022 8:35,25.44,12.5321
6/21/2022 8:40,25.39,12.5339
6/21/2022 8:45,25.39,12.5361
6/21/2022 8:50,25.44,12.5339
6/21/2022 8:55,25.44,12.5398
6/21/2022 9:0,25.44,12.5416
6/21/2022 9:5,25.44,12.5444
6/21/2022 9:10,25.48,12.549
6/21/2022 9:15,25.44,12.5521
6/21/2022 9:20,25.48,12.5542
6/21/2022 9:25,25.52,12.8259
6/21/2022 9:30,25.52,12.801
6/21/2022 9:35,25.52,12.8404
6/21/2022 9:40,25.48,12.5724
6/21/2022 9:45,25.52,12.5758
6/21/2022 9:50,25.52,5.1564
6/21/2022 9:55,25.52,5.3763
6/21/2022 10:0,25.52,11.0665
6/21/2022 10:5,25.57,11.5363
6/21/2022 10:10,25.57,12.5179
6/21/2022 10:15,25.52,12.525
6/21/2022 10:20,25.57,12.5306
6/21/2022 10:25,25.52,12.5333
6/21/2022 10:30,25.57,12.5361
6/21/2022 10:35,25.57,12.5367
6/21/2022 10:40,25.57,12.5364
6/21/2022 10:45,25.52,12.5106
6/21/2022 10:50,25.52,12.5382
6/21/2022 10:55,25.52,12.5376
6/21/2022 11:0,25.35,12.5398
6/21/2022 11:5,25.27,12.5407
6/21/2022 11:10,25.09,12.5419
6/21/2022 11:15,25.05,12.5407
6/21/2022 11:20,24.88,12.5416
6/21/2022 11:25,24.79,12.5441
6/21/2022 11:30,24.66,12.5459
6/21/2022 11:35,24.54,12.5466
6/21/2022 11:40,24.49,12.549
6/21/2022 11:45,24.41,12.5499
6/21/2022 11:50,24.36,12.5518
6/21/2022 11:55,24.36,12.5549
6/22/2022 6:0,35.95,12.4358
6/22/2022 6:5,35.9,12.4333
6/22/2022 6:10,35.86,12.433
6/22/2022 6:15,35.95,12.4324
6/22/2022 6:20,35.86,12.4336
6/22/2022 6:25,35.9,12.4358
6/22/2022 6:30,35.95,12.4376
6/22/2022 6:35,35.9,12.4395
6/22/2022 6:40,35.9,12.4426
6/22/2022 6:45,35.9,12.4481
6/22/2022 6:50,35.95,12.4478
6/22/2022 6:55,35.95,12.4503
6/22/2022 7:0,35.9,12.4527
6/22/2022 7:5,35.9,12.4543
6/22/2022 7:10,35.9,12.4546
6/22/2022 7:15,35.9,12.454
6/22/2022 7:20,35.86,12.4561
6/22/2022 7:25,35.86,12.4573
6/22/2022 7:30,35.82,12.457
6/22/2022 7:35,35.86,12.4613
6/22/2022 7:40,35.9,12.461
6/22/2022 7:45,35.9,12.4653
6/22/2022 7:50,35.86,12.4672
6/22/2022 7:55,35.86,12.4678
6/22/2022 8:0,35.86,12.4733
6/22/2022 8:5,35.9,12.4736
6/22/2022 8:10,35.9,12.4813
6/22/2022 8:15,35.86,12.4853
6/22/2022 8:20,35.9,12.4881
6/22/2022 8:25,35.95,12.4943
6/22/2022 8:30,35.95,12.4983
6/22/2022 8:35,35.9,12.5023
6/22/2022 8:40,35.9,12.5066
6/22/2022 8:45,35.9,12.509
6/22/2022 8:50,35.9,12.5103
6/22/2022 8:55,35.95,12.5112
6/22/2022 9:0,35.9,12.5142
6/22/2022 9:5,35.95,12.5173
6/22/2022 9:10,35.95,12.5207
6/22/2022 9:15,35.95,12.5244
6/22/2022 9:20,35.99,12.5259
6/22/2022 9:25,35.99,12.5275
6/22/2022 9:30,35.99,12.5309
6/22/2022 9:35,35.99,12.5342
6/22/2022 9:40,35.95,12.5376
6/22/2022 9:45,35.99,12.5392
6/22/2022 9:50,35.99,12.5435
6/22/2022 9:55,36.03,12.5481
6/22/2022 10:0,36.03,12.5515
6/22/2022 10:5,35.99,12.5555
6/22/2022 10:10,36.08,12.5582
6/22/2022 10:15,36.12,12.5595
6/22/2022 10:20,36.08,12.5625
6/22/2022 10:25,36.03,12.5662
6/22/2022 10:30,36.08,12.5681
6/22/2022 10:35,36.03,12.5693
6/22/2022 10:40,36.16,12.5758
6/22/2022 10:45,36.29,12.5764
6/22/2022 10:50,36.46,12.5795
6/22/2022 10:55,36.42,12.5829
6/22/2022 11:0,36.42,12.5847
6/22/2022 11:5,36.38,12.585
6/22/2022 11:10,36.46,12.5884
6/22/2022 11:15,36.42,12.5909
6/22/2022 11:20,36.42,12.5927
6/22/2022 11:25,36.38,12.5964
6/22/2022 11:30,36.42,12.5992
6/22/2022 11:35,36.29,12.6013
6/22/2022 11:40,36.29,12.6041
6/22/2022 11:45,36.16,12.6053
6/22/2022 11:50,36.12,12.6078
6/22/2022 11:55,36.12,12.6102
6/23/2022 6:0,35.73,12.4819
6/23/2022 6:5,35.73,12.4832
6/23/2022 6:10,35.78,12.4819
6/23/2022 6:15,35.78,12.4832
6/23/2022 6:20,35.78,12.4869
6/23/2022 6:25,35.82,12.493
6/23/2022 6:30,35.86,12.4995
6/23/2022 6:35,35.86,12.5023
6/23/2022 6:40,35.82,12.505
6/23/2022 6:45,35.82,12.5081
6/23/2022 6:50,35.82,12.5112
6/23/2022 6:55,35.78,12.5121
6/23/2022 7:0,35.73,12.513
6/23/2022 7:5,35.82,12.5139
6/23/2022 7:10,35.82,12.5155
6/23/2022 7:15,35.78,12.5152
6/23/2022 7:20,35.78,12.5161
6/23/2022 7:25,35.78,12.5186
6/23/2022 7:30,35.86,12.5216
6/23/2022 7:35,35.86,12.5247
6/23/2022 7:40,35.86,12.5278
6/23/2022 7:45,35.82,12.5299
6/23/2022 7:50,35.82,12.5336
6/23/2022 7:55,35.9,12.5336
6/23/2022 8:0,35.9,12.5364
6/23/2022 8:5,35.99,12.5407
6/23/2022 8:10,35.99,12.5416
6/23/2022 8:15,35.95,12.5447
6/23/2022 8:20,35.99,12.5459
6/23/2022 8:25,35.9,12.5521
6/23/2022 8:30,35.95,12.5527
6/23/2022 8:35,35.95,12.5561
6/23/2022 8:40,35.95,12.5604
6/23/2022 8:45,35.95,12.5647
