Date,Temp,Weight
8/1/2022 6:0,35.69,13.4661
8/1/2022 6:5,35.69,13.467
8/1/2022 6:10,35.65,13.4661
8/1/2022 6:15,35.69,13.4664
8/1/2022 6:20,35.73,13.4664
8/1/2022 6:25,35.69,13.467
8/1/2022 6:30,35.73,13.4664
8/1/2022 6:35,35.78,13.4655
8/1/2022 6:40,35.78,13.4646
8/1/2022 6:45,35.73,13.4649
8/1/2022 6:50,35.73,13.4652
8/1/2022 6:55,35.82,13.4639
8/1/2022 7:0,35.78,13.4639
8/1/2022 7:5,35.82,13.4627
8/1/2022 7:10,35.78,13.4621
8/1/2022 7:15,35.78,13.4621
8/1/2022 7:20,35.78,13.4615
8/1/2022 7:25,35.78,13.4593
8/1/2022 7:30,35.78,13.4572
8/1/2022 7:35,35.73,13.4556
8/1/2022 7:40,35.73,13.455
8/1/2022 7:45,35.78,13.4535
8/1/2022 7:50,35.78,13.4513
8/1/2022 7:55,35.78,13.4489
8/1/2022 8:0,35.78,13.4473
8/1/2022 8:5,35.78,13.4443
8/1/2022 8:10,35.82,13.4387
8/1/2022 8:15,35.78,13.4347
8/1/2022 8:20,35.73,13.4267
8/1/2022 8:25,35.73,13.4221
8/1/2022 8:30,35.73,13.415
8/1/2022 8:35,35.73,13.4095
8/1/2022 8:40,35.73,13.4043
8/1/2022 8:45,35.78,13.4018
8/1/2022 8:50,35.82,13.4
8/1/2022 8:55,35.78,13.4
8/1/2022 9:0,35.78,13.399
8/1/2022 9:5,35.82,13.3947
8/1/2022 9:10,35.73,13.3944
8/1/2022 9:15,35.78,13.3956
8/1/2022 9:20,35.73,13.3932
8/1/2022 9:25,35.78,13.392
8/1/2022 9:30,35.73,13.3907
8/1/2022 9:35,35.73,13.3904
8/1/2022 9:40,35.73,13.3892
8/1/2022 9:45,35.78,13.3895
8/1/2022 9:50,35.78,13.3889
8/1/2022 9:55,35.78,13.3861
8/1/2022 10:0,35.73,13.392
8/1/2022 10:5,35.82,13.391
8/1/2022 10:10,35.82,13.3898
8/1/2022 10:15,35.78,13.3932
8/1/2022 10:20,35.73,13.3938
8/1/2022 10:25,35.78,13.3944
8/1/2022 10:30,35.73,13.3944
8/1/2022 10:35,35.73,13.3996
8/1/2022 10:40,35.69,13.3996
8/1/2022 10:45,35.73,13.4018
8/1/2022 10:50,35.73,13.403
8/1/2022 10:55,35.73,13.4049
8/1/2022 11:0,35.73,13.4039
8/1/2022 11:5,35.78,13.4027
8/1/2022 11:10,35.73,13.4039
8/1/2022 11:15,35.73,13.4033
8/1/2022 11:20,35.78,13.4049
8/1/2022 11:25,35.73,13.407
8/1/2022 11:30,35.78,13.4076
8/1/2022 11:35,35.82,13.4083
8/1/2022 11:40,35.78,13.4116
8/1/2022 11:45,35.78,13.4129
8/1/2022 11:50,35.78,13.4147
8/1/2022 11:55,35.73,13.4159
8/2/2022 6:0,35.78,13.3716
8/2/2022 6:5,35.73,13.3713
8/2/2022 6:10,35.73,13.3707
8/2/2022 6:15,35.73,13.3707
8/2/2022 6:20,35.78,13.3698
8/2/2022 6:25,35.78,13.3683
8/2/2022 6:30,35.78,13.3667
8/2/2022 6:35,35.82,13.3673
8/2/2022 6:40,35.82,13.3673
8/2/2022 6:45,35.78,13.3661
8/2/2022 6:50,35.78,13.3658
8/2/2022 6:55,35.78,13.3652
8/2/2022 7:0,35.82,13.3636
8/2/2022 7:5,35.82,13.3612
8/2/2022 7:10,35.82,13.3587
8/2/2022 7:15,35.86,13.355
8/2/2022 7:20,35.86,13.3563
8/2/2022 7:25,35.86,13.3544
8/2/2022 7:30,35.86,13.3513
8/2/2022 7:35,35.9,13.3492
8/2/2022 7:40,35.82,13.3452
8/2/2022 7:45,35.82,13.343
8/2/2022 7:50,35.9,13.3397
8/2/2022 7:55,35.86,13.3357
8/2/2022 8:0,35.86,13.3329
8/2/2022 8:5,35.82,13.3301
8/2/2022 8:10,35.82,13.3304
8/2/2022 8:15,35.86,13.3298
8/2/2022 8:20,35.82,13.3292
8/2/2022 8:25,35.86,13.3277
8/2/2022 8:30,35.82,13.327
8/2/2022 8:35,35.86,13.328
8/2/2022 8:40,35.82,13.3249
8/2/2022 8:45,35.9,13.3264
8/2/2022 8:50,35.9,13.3261
8/2/2022 8:55,35.95,13.3264
8/2/2022 9:0,35.95,13.3258
8/2/2022 9:5,35.95,13.3283
8/2/2022 9:10,35.95,13.3298
8/2/2022 9:15,35.95,13.332
8/2/2022 9:20,35.9,13.3326
8/2/2022 9:25,35.9,13.3357
8/2/2022 9:30,35.86,13.3369
8/2/2022 9:35,35.95,13.3393
8/2/2022 9:40,35.95,13.3403
8/2/2022 9:45,35.95,13.3421
8/2/2022 9:50,35.9,13.3433
8/2/2022 9:55,35.9,13.3455
8/2/2022 10:0,35.9,13.347
8/2/2022 10:5,35.95,13.3495
8/2/2022 10:10,35.95,13.3507
